5474,Seroei,Papua,"Serui, Serui Kota, Yapen Sel., Kabupaten Kepulauan Yapen, Papua, Indonesia",-1.878015,136.236664,Serui,Indonesia,done,Asia/Jayapura
5470,SORIDO,Papua,"Sorido, Biak Kota, Biak Numfor Regency, Papua, Indonesia",-1.1616001,136.06109,,Indonesia,done,Asia/Jayapura
5538,Sungai Dambu,Papua,,-8.078545,138.839962,,Indonesia,done,Asia/Jakarta
5535,Sungai Digul,Papua,"Sungai Digul, Indonesia",-7.121245,138.757555,,Indonesia,done,Asia/Jayapura
5484,Tanjung Sorong,Papua,"Tanjung Sorong, Tanjung Kasuari, West Sorong, Sorong City, West Papua, Indonesia",-0.8238889,131.2336111,,Indonesia,done,Asia/Jayapura
5522,Teluk Kaimana,Papua,"Kaimana Sub-District, Kaimana Regency, West Papua, Indonesia",-3.5830524,134.0199152,,Indonesia,done,Asia/Jayapura
5528A,Timuka,Papua,"Timuka, Keakwa, Mimika Tengah, Kabupaten Mimika, Papua, Indonesia",-4.755956,136.557404,Timuka,Indonesia,done,Asia/Jayapura
5503,Waigama,Papua,"Waigama, Misool, Raja Ampat Regency, West Papua, Indonesia",-1.875672,129.7961562,,Indonesia,done,Asia/Jayapura
5472,Yenmanu,Papua,"Yenmanu, West Numfor, Biak Numfor Regency, Papua, Indonesia",-0.9657965,134.8177925,,Indonesia,done,Asia/Jayapura
4894,Pulau Berhala,Peninsular Malaysia East Coast,"Pulau Berhala, Indonesia",-0.8666667,104.4166667,,Indonesia,done,Asia/Pontianak
4736,Tanjung Ayam,Peninsular Malaysia South Coast,"Tanjung Ayam, Indonesia",0.9666667,107.5333333,,Indonesia,done,Asia/Jakarta
4688,Pintu Gedong,Peninsular Malaysia West Coast,"Selangor, Malaysia",2.915610,101.246405,,Malaysia,done,Asia/Jakarta
4707,Pulau Pisang,Peninsular Malaysia West Coast,"Pulau Pisang, Pesisir Bar., Lampung, Indonesia",-5.1186801,103.8477121,,Indonesia,done,Asia/Jakarta
4693,Tanjung Gabang,Peninsular Malaysia West Coast,,2.656590,101.558522,,Malaysia,done,Asia/Jakarta
5064,Port Lebak,Philippine Islands,"Leuwidamar, Lebak Regency, Banten, Indonesia",6.533018,124.038551,,Indonesia,done,Asia/Jakarta
4860,Pulau Dapur,Pulau Bangka,,-3.113054,106.515336,,Indonesia,done,Asia/Jakarta
4866,Pulau Simedang,Pulau Bangka,"Pulau Sumedang, Membalong, Belitung Regency, Bangka Belitung Islands, Indonesia",-3.3180169,107.2112322,,Indonesia,done,Asia/Jakarta
4857,Tanjung Kelian,Pulau Bangka,"Pelabuhan Tanjung Kelian, Jl. Pelabuhan Tanjung Kelian, Muntok, Kabupaten Bangka Barat, Kepulauan Bangka Belitung 33311, Indonesia",-2.0839758,105.132559,,Indonesia,done,Asia/Jakarta
4247,Nagiyah,Qatar,,25.768760,50.905806,,Qatar,done,Asia/Qatar
4746,Batuampar,Riau Kepulauan,"Batu Ampar, Batam City, Riau Islands, Indonesia",1.1714071,104.0130391,,Indonesia,done,Asia/Jakarta
4742,Pelabuhan Kijang,Riau Kepulauan,"Jl. Pelabuhan, Gerem, Grogol, Kota Cilegon, Banten 42438, Indonesia",0.8595889,104.6105212,,Indonesia,done,Asia/Pontianak
4746A,Pulau Sambu,Riau Kepulauan,"Sambu Island, Tanjung Sari, Belakang Padang, Batam City, Riau Islands, Indonesia",1.1597222,103.8997222,,Indonesia,done,Asia/Pontianak
4746B,Sekupang,Riau Kepulauan,"Sekupang, Batam City, Riau Islands, Indonesia",1.1110316,103.9724141,,Indonesia,done,Asia/Jakarta
4741,Tanjungpinang,Riau Kepulauan,"Tanjung Pinang, Tanjung Pinang City, Riau Islands, Indonesia",0.9185504,104.4665072,Tanjung Pinang,Indonesia,done,Asia/Pontianak
4740,Tanjunguban,Riau Kepulauan,"Jl. Permaisuri, Tj. Uban Sel., Bintan Utara, Kabupaten Bintan, Kepulauan Riau 29152, Indonesia",1.0679935,104.228858,,Indonesia,done,Asia/Jakarta
5435,BANDANAIRA,Sermata Eilanden,"Bandanaira, Nusantara, Banda, Kabupaten Maluku Tengah, Maluku, Indonesia",-4.52024,129.87207,Bandanaira,Indonesia,done,Asia/Jayapura
5429,Dobo,Sermata Eilanden,"Dobo, Pulau-Pulau Aru, Kabupaten Kepulauan Aru, Maluku, Indonesia",-5.755787,134.217407,Dobo,Indonesia,done,Asia/Jayapura
5421,Pantai Wonreli,Sermata Eilanden,"Pantai Purapura, Wonreli, Pp. Terselatan, Maluku Barat Daya Regency, Maluku, Indonesia",-8.05,127.2125,,Indonesia,done,Asia/Jayapura
5428,Pulau Barakan,Sermata Eilanden,"Barakan Island, Jambu Air, South Aru Tengah, Kepulauan Aru Regency, Maluku, Indonesia",-6.5244288,134.8037467,,Indonesia,done,Asia/Jayapura
5419,Pulau Liran,Sermata Eilanden,"Liran, Ustutun, Wetar Bar., Maluku Barat Daya Regency, Maluku, Indonesia",-8.013399,125.7461477,,Indonesia,done,Asia/Jayapura
5432,Pulau Tayandu,Sermata Eilanden,"Tayandu Islands, Indonesia",-5.651944,132.289444,,Indonesia,done,Asia/Jayapura
5431,Tual,Sermata Eilanden,"Tual City, Maluku, Indonesia",-5.5680317,132.3446399,,Indonesia,done,Asia/Jayapura
5324,Banggai,Sulawesi East Coast,"Banggai Regency, Central Sulawesi, Indonesia",-1.589784,123.498652,,Indonesia,man,Asia/Makassar
5321,Bitung,Sulawesi East Coast,"Bitung City, North Sulawesi, Indonesia",1.4820335,125.148879,,Indonesia,done,Asia/Makassar
5305,Bungku,Sulawesi East Coast,,-2.542669,121.972371,,Indonesia,done,Asia/Makassar
5318,Gorontalo,Sulawesi East Coast,"Gorontalo, Gorontalo City, Gorontalo, Indonesia",0.5435442,123.0567693,Gorontalo,Indonesia,done,Asia/Makassar
5320,Kema,Sulawesi East Coast,"Kema, North Minahasa Regency, North Sulawesi, Indonesia",1.3483826,125.0498292,,Indonesia,done,Asia/Makassar
5301,Kendari,Sulawesi East Coast,"Kendari, Kendari City, South East Sulawesi, Indonesia",-3.9984597,122.5129742,Kendari,Indonesia,done,Asia/Makassar
5316,Maninili,Sulawesi East Coast,"Maninili, South Tinombo, Parigi Moutong Regency, Central Sulawesi, Indonesia",0.0889071,120.0549683,,Indonesia,done,Asia/Makassar
5317,Moutong,Sulawesi East Coast,"Moutong, Parigi Moutong Regency, Central Sulawesi, Indonesia",0.5468031,121.2168466,,Indonesia,done,Asia/Makassar
5315,Poso,Sulawesi East Coast,"Poso, Sayo, South Poso Kota, Poso Regency, Central Sulawesi, Indonesia",-1.3949976,120.753772,Poso,Indonesia,done,Asia/Makassar
5303,Pulau Kokoila,Sulawesi East Coast,"Pulau Kokoila, Indonesia",-3.5,122.9,,Indonesia,done,Asia/Makassar
5304,Salabangka,Sulawesi East Coast,"Kepulauan Salabangka, Indonesia",-3.0333333,122.4166667,,Indonesia,done,Asia/Makassar
5322,Talisei,Sulawesi East Coast,"Talisei Island, North Sulawesi, Indonesia",1.8402446,125.0773548,,Indonesia,done,Asia/Makassar
5312,Teluk Togian,Sulawesi East Coast,"Kepulauan Togean National Park, Wakai, Una-Una, Kabupaten Tojo Una-Una, Sulawesi Tengah, Indonesia",-0.4352616,121.8999873,,Indonesia,done,Asia/Makassar
5260,Manado,Sulawesi North Coast,"Manado, Manado City, North Sulawesi, Indonesia",1.4748305,124.8420794,Manado,Indonesia,done,Asia/Makassar
5295,BAUBAU,Sulawesi West Coast,"Bau-bau, Bau-Bau City, South East Sulawesi, Indonesia",-5.4700112,122.5976841,Bau-bau,Indonesia,done,Asia/Makassar
5280,Benteng,Sulawesi West Coast,"Benteng, Benteng Sel., Benteng, Kabupaten Selayar, Sulawesi Selatan, Indonesia",-6.12258,120.465538,Benteng,Indonesia,done,Asia/Makassar
5283,Bonerate,Sulawesi West Coast,"Bonerate, Pasimarannu, Selayar Regency, South Sulawesi, Indonesia",-7.3312115,121.0965637,,Indonesia,done,Asia/Makassar
5267,Donggala,Sulawesi West Coast,"Donggala Regency, Central Sulawesi, Indonesia",-0.664127,119.741970,,Indonesia,done,Asia/Makassar
5277,Karang Takarewataya,Sulawesi West Coast,"Karang Takarewataya, Indonesia",-6.0630556,118.9222222,,Indonesia,done,Asia/Makassar
5289,Kolaka,Sulawesi West Coast,"Kolaka, Kolaka Regency, South East Sulawesi, Indonesia",-4.0447102,121.6511258,,Indonesia,done,Asia/Makassar
5270,Majene,Sulawesi West Coast,"Majene Regency, West Sulawesi, Indonesia",-3.545474,118.967219,,Indonesia,done,Asia/Makassar
5269,Mamuju,Sulawesi West Coast,"Mamuju Regency, West Sulawesi, Indonesia",-2.675076,118.877669,,Indonesia,done,Asia/Makassar
5276,Pulau Dewakang Besar,Sulawesi West Coast,"Pulau Dewakang Besar, Dewakang, Kec. Liukang Kalukalukuang MAS, Kabupaten Pangkajene Dan Kepulauan, Sulawesi Selatan, Indonesia",-5.4055556,118.4302778,,Indonesia,done,Asia/Makassar
5293,Pulau Galla Besar,Sulawesi West Coast,"Pulau Gala Besar, Indonesia",-4.87,122.2666667,,Indonesia,done,Asia/Makassar
5275,Pulau Kalukalukuang,Sulawesi West Coast,"Pulau Kalukalukuang, Kalukuang, Kec. Liukang Kalukalukuang MAS, Kabupaten Pangkajene Dan Kepulauan, Sulawesi Selatan, Indonesia",-5.1980556,117.6669444,,Indonesia,done,Asia/Makassar
5272A,PULAU KARANGRANG,Sulawesi West Coast,"Pulau Karanrang, Indonesia",-4.8566667,119.3813889,,Indonesia,done,Asia/Makassar
5274,Pulau Sabaru,Sulawesi West Coast,"Pulau Sabaru, Sabaru, Liukang Tangaya, Kabupaten Pangkajene Dan Kepulauan, Sulawesi Selatan, Indonesia",-6.5744635,118.8334623,,Indonesia,done,Asia/Makassar
5297,Teluk Wajo,Sulawesi West Coast,,-5.523876,122.846186,,Indonesia,manually,Asia/Makassar
5273,Ujungpandang (Makassar),Sulawesi West Coast,"Ujung Pandang, Makassar City, South Sulawesi, Indonesia",-5.1403519,119.4150302,,Indonesia,done,Asia/Makassar
5082,Bulan Island,Sulu Archipelago,"Bulan Island, Bulang, Batam City, Riau Islands, Indonesia",0.9811507,103.902799,,Indonesia,done,Asia/Jakarta
